상가업소번호,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시군구코드,시군구명,행정동코드,행정동명,경도,위도
MA010120220805174380,매일그릭,음식,비알코올 ,카페,11170,용산구,11170555,청파동,126.968235338207,37.5481441855237
MA010120220811876574,식스티세컨즈lounge이태원지점,소매,가구 소매,가구 소매업,11170,용산구,11170690,서빙고동,126.993822991837,37.5280920298859
MA010120220813319509,엠에프공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170625,한강로동,126.965175818964,37.5327091945641
MA010120220814131945,지미집2,숙박,일반 숙박,펜션,11170,용산구,11170520,용산2가동,126.982471578518,37.5463451592294
MA010120220808458521,레종데트르,음식,비알코올 ,카페,11170,용산구,11170685,한남동,127.001459580537,37.5372013038578
MA010120220800291755,나가사키,음식,기타 간이,김밥/만두/분식,11170,용산구,11170690,서빙고동,126.985170513197,37.5173783389853
MA010120220814077146,베리위시,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170590,용문동,126.958769023572,37.5383924455255
MA010120220812018941,타바콩,소매,담배 소매,담배/전자담배 소매업,11170,용산구,11170590,용문동,126.96068158618,37.537690317604
MA010120220811370058,명태한마리전성시대,음식,한식,해산물 구이/찜,11170,용산구,11170625,한강로동,126.97438474316,37.534432462872
MA010120220800315133,한남클럽사,음식,한식,백반/한정식,11170,용산구,11170685,한남동,127.001437087989,37.5443192032809
MA010120220804424418,제이스킨앤스파,교육,교육 지원,기타 교육지원 서비스업,11170,용산구,11170570,원효로2동,126.957289144304,37.534265337247
MA010120220800267262,우리부동산,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170685,한남동,126.99947953681,37.5361381311198
MA010120220813713398,더디자인수,과학·기술,전문 디자인,인테리어 디자인업,11170,용산구,11170685,한남동,127.003462524532,37.5429045921156
MA010120220805438992,비아서울,숙박,일반 숙박,펜션,11170,용산구,11170555,청파동,126.964408387615,37.5524859062433
MA010120220808348458,란스미어한남,소매,섬유·의복·신발 소매,남성 의류 소매업,11170,용산구,11170685,한남동,127.001131477384,37.5384987479429
MA010120220811982523,24시셀프빨래방플러스한남점,수리·개인,세탁,셀프 빨래방,11170,용산구,11170685,한남동,127.007161587494,37.5315518202896
MA010120220813054358,미쁨김밥,음식,기타 간이,김밥/만두/분식,11170,용산구,11170660,이태원2동,126.989601577778,37.5395434557291
MA010120220813901514,스타베이트리니티,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170625,한강로동,126.972584977327,37.5366575304205
MA010120220812460999,서울역로또명당,예술·스포츠,유원지·오락,복권 발행/판매업,11170,용산구,11170530,남영동,126.972318298092,37.5540918019354
MA010120220803279633,에디트컬렉션,소매,장식품 소매,예술품 소매업,11170,용산구,11170660,이태원2동,126.995202498953,37.5390752960366
MA010120220802926553,아크아틀리에,수리·개인,이용·미용,미용실,11170,용산구,11170685,한남동,127.011223286021,37.5320290348065
MA010120220805057307,스케일아키텍쳐앤테크놀로지,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,11170,용산구,11170660,이태원2동,126.992283154348,37.5401473314295
MA010120220800298449,장군보쌈,음식,한식,족발/보쌈,11170,용산구,11170560,원효로1동,126.963896327929,37.5348261624907
MA010120220802716493,계림원누릉지통닭구이,음식,기타 간이,치킨,11170,용산구,11170625,한강로동,126.969283465778,37.530998432061
MA010120220811840900,오무아무아,과학·기술,전문 디자인,패션/섬유/기타 전문 디자인업,11170,용산구,11170660,이태원2동,126.993165659519,37.5408771957435
MA010120220804068068,투비더블베이스,과학·기술,광고,광고 대행업,11170,용산구,11170570,원효로2동,126.952583344453,37.5328760001687
MA010120220803389550,케이리퍼블릭타파스바,음식,서양식,경양식,11170,용산구,11170650,이태원1동,126.992555240719,37.5348584766163
MA010120220802751972,시원푸드,과학·기술,본사·경영 컨설팅,경영 컨설팅업,11170,용산구,11170590,용문동,126.957728010187,37.5384911874918
MA010120220800071252,스포츠모터사이클주,소매,모터사이클 소매,모터사이클 및 부품 소매업,11170,용산구,11170685,한남동,127.008621053769,37.5315156827162
MA010120220800285725,용훼미리의원,보건의료,의원,내과/소아과 의원,11170,용산구,11170700,보광동,127.000294139709,37.5271911891565
MA010120220800279872,필라앤핏,교육,기타 교육,레크리에이션 교육기관,11170,용산구,11170690,서빙고동,126.989638359618,37.5190366615741
MA010120220800274288,경리단578,음식,한식,백반/한정식,11170,용산구,11170660,이태원2동,126.98697681455,37.5378132750421
MA010120220800287724,퓨트디럭스,시설관리·임대,기타 사업 서비스,전시/컨벤션/행사 대행 서비스업,11170,용산구,11170690,서빙고동,126.996391302606,37.5236501955951
MA010120220800261460,신장터타운,음식,한식,돼지고기 구이/찜,11170,용산구,11170685,한남동,127.006075526972,37.5322546621269
MA010120220811716576,두산-타이거슈가,음식,비알코올 ,카페,11170,용산구,11170530,남영동,126.971729524861,37.5548394905799
MA010120220806634797,삼일리더스피시엠,과학·기술,본사·경영 컨설팅,경영 컨설팅업,11170,용산구,11170625,한강로동,126.974102269306,37.5333331801421
MA010120220806698553,야루키,음식,일식,일식 회/초밥,11170,용산구,11170530,남영동,126.97354424867,37.5436224789235
MA010120220800321785,넵튠주,소매,가전·통신 소매,컴퓨터/소프트웨어 소매업,11170,용산구,11170625,한강로동,126.967779088991,37.5302141599789
MA010120220813158096,씨피벡,과학·기술,광고,광고 대행업,11170,용산구,11170650,이태원1동,126.990326263001,37.5354439655504
MA010120220801757868,웰빙디지털,소매,가전·통신 소매,가전제품 소매업,11170,용산구,11170625,한강로동,126.959564082485,37.5327884965563
MA010120220806573319,빅러브파스타하우스,음식,서양식,파스타/스테이크,11170,용산구,11170530,남영동,126.973714396269,37.5424422075496
MA010120220800237515,코디오주,소매,섬유·의복·신발 소매,액세서리/잡화 소매업,11170,용산구,11170570,원효로2동,126.949639816799,37.5357129341317
MA010120220812813369,엔이능률영어학원,교육,일반 교육,입시·교과학원,11170,용산구,11170570,원효로2동,126.950930644339,37.5341997963743
MA010120220812068116,제이앤아트,소매,장식품 소매,예술품 소매업,11170,용산구,11170685,한남동,126.997454237761,37.5366787051615
MA010120220800262818,조제호,수리·개인,자동차 수리·세차,자동차 정비소,11170,용산구,11170570,원효로2동,126.954075367619,37.5351831519665
MA010120220800281505,타워공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170510,후암동,126.977446076587,37.550380780517
MA010120220808188961,신랩,수리·개인,컴퓨터 수리,컴퓨터/노트북/프린터 수리업,11170,용산구,11170625,한강로동,126.965435493884,37.5338895821486
MA010120220810265762,제이케이아카데미,과학·기술,본사·경영 컨설팅,경영 컨설팅업,11170,용산구,11170660,이태원2동,126.990879793006,37.5425979508281
MA010120220800265203,스마일이촌떡볶이,음식,기타 간이,김밥/만두/분식,11170,용산구,11170630,이촌1동,126.974954997084,37.5208364668559
MA010120220810119180,로또용산한남점,예술·스포츠,유원지·오락,복권 발행/판매업,11170,용산구,11170685,한남동,127.00905130609,37.5342546938496
MA010120220803012546,업스탠딩,음식,비알코올 ,카페,11170,용산구,11170520,용산2가동,126.984972684041,37.5449579653421
MA010120220800318667,이황오션주,시설관리·임대,산업용품 대여,건설기계/장비 대여업,11170,용산구,11170530,남영동,126.971688069676,37.544757307645
MA010120220805319343,그레이솝,과학·기술,광고,광고 대행업,11170,용산구,11170650,이태원1동,126.991559799219,37.5329933377324
MA010120220813400556,큐티&뷰티,소매,섬유·의복·신발 소매,액세서리/잡화 소매업,11170,용산구,11170530,남영동,126.971779739945,37.5417209613255
MA010120220803119269,깔끄미세탁소,수리·개인,세탁,세탁소,11170,용산구,11170660,이태원2동,126.989714646647,37.5401291156506
MA010120220800260123,명진약국,소매,의약·화장품 소매,약국,11170,용산구,11170510,후암동,126.981894401407,37.5466063618531
MA010120220813802683,한나셀,소매,의약·화장품 소매,화장품 소매업,11170,용산구,11170520,용산2가동,126.987303619986,37.5455979483989
MA010120220801135804,이로,음식,주점,요리 주점,11170,용산구,11170560,원효로1동,126.969675397307,37.5409906298722
MA010120220813636832,백양사,수리·개인,세탁,세탁소,11170,용산구,11170650,이태원1동,126.993664521666,37.5291011434526
MA010120220800644765,마이바디필라테스,교육,기타 교육,요가/필라테스 학원,11170,용산구,11170560,원효로1동,126.969720898379,37.540395981634
MA010120220812690932,도모,음식,비알코올 ,카페,11170,용산구,11170555,청파동,126.9686530841,37.5504238235016
MA010120220808353932,혜원,소매,기타 생활용품 소매,주방/가정용품 소매업,11170,용산구,11170520,용산2가동,126.982924420345,37.5454532364773
MA010120220800264685,한국기능미화,수리·개인,기타 가정용품 수리,가죽/가방/신발 수선업,11170,용산구,11170510,후암동,126.979630976158,37.547434912114
MA010120220800284387,무냐무냐현대아이파크,소매,섬유·의복·신발 소매,유아용 의류 소매업,11170,용산구,11170625,한강로동,126.963243494836,37.5279152812857
MA010120220800267064,가나,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170625,한강로동,126.969985651534,37.5291515595425
MA010120220800283881,맥슬러,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170650,이태원1동,126.991672768336,37.534525047385
MA010120220800322444,서비스레전드주,교육,기타 교육,그 외 기타 교육기관,11170,용산구,11170530,남영동,126.972264810808,37.5457305236295
MA010120220800578664,싱싱나라김밥,음식,기타 간이,김밥/만두/분식,11170,용산구,11170590,용문동,126.960274454787,37.5373207712118
MA010120220812006068,위플루언서168,음식,서양식,경양식,11170,용산구,11170570,원효로2동,126.945261888529,37.5347198853547
MA010120220800270963,우노휘트니스클럽,예술·스포츠,스포츠 서비스,헬스장,11170,용산구,11170700,보광동,127.000294139709,37.5271911891565
MA010120220800970867,세븐원효로점,소매,종합 소매,편의점,11170,용산구,11170560,원효로1동,126.962130704195,37.5360239403836
MA010120220801023769,지온스튜디오,과학·기술,사진 촬영,사진촬영업,11170,용산구,11170660,이태원2동,126.987225841804,37.5372006219813
MA010120220805894987,영등포제이제이컨설팅,과학·기술,광고,광고 매체 판매업,11170,용산구,11170560,원효로1동,126.96330803722,37.5347268710911
MA010120220800287312,참좋은PC,소매,가전·통신 소매,컴퓨터/소프트웨어 소매업,11170,용산구,11170625,한강로동,126.965175818964,37.5327091945641
MA010120220812102531,언플러그드,시설관리·임대,산업용품 대여,기타 산업용 기계/장비 대여업,11170,용산구,11170660,이태원2동,126.988843914972,37.5366061256094
MA010120220812434024,짐보리한남점,예술·스포츠,유원지·오락,기타 오락장,11170,용산구,11170685,한남동,127.00857603824,37.5336060086471
MA010120220803306622,피노키오노래연습장,예술·스포츠,유원지·오락,노래방,11170,용산구,11170530,남영동,126.974978995323,37.5505875131379
MA010120220811745305,더닝,음식,비알코올 ,카페,11170,용산구,11170625,한강로동,126.969804053,37.5306021257053
MA010120220808049377,미장원,수리·개인,이용·미용,미용실,11170,용산구,11170555,청파동,126.969762712617,37.5489284553652
MA010120220800261134,청파상회,소매,종합 소매,슈퍼마켓,11170,용산구,11170555,청파동,126.968891241442,37.5491985285632
MA010120220800261864,서경화장품,소매,의약·화장품 소매,화장품 소매업,11170,용산구,11170510,후암동,126.976133955022,37.5484974356426
